mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.234459447860718,0.20455436393516513,0.234481143951416,0.011926166827947815,balanced,10,10,2,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 10, 'model__min_samples_split': 2}",0.6801325211071925,0.6814718049205313,0.6750761200521966,0.6686976389946687,0.6757598539362045,0.6762275878021586,0.004494331970234883,21,0.686455207886841,0.6923034784990414,0.6915801739790249,0.6902478448275862,0.6896589063345966,0.690049122305418,0.0020265350264794028
4.153763103485107,0.12708144746123454,0.23292789459228516,0.010245741473272254,balanced,10,10,10,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 10, 'model__min_samples_split': 10}",0.6801325211071925,0.6814718049205313,0.6750761200521966,0.6686976389946687,0.6757598539362045,0.6762275878021586,0.004494331970234883,21,0.686455207886841,0.6923034784990414,0.6915801739790249,0.6902478448275862,0.6896589063345966,0.690049122305418,0.0020265350264794028
4.581316995620727,0.2903253296918332,0.22631125450134276,0.021547889396077782,balanced,10,10,30,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 10, 'model__min_samples_split': 30}",0.6799187773859143,0.6826818082550775,0.674934725848564,0.6695718487852708,0.6756176154672395,0.6765449551484132,0.0044971246853317826,19,0.6855366141310175,0.6920248092650529,0.6909120450606586,0.6896477315638992,0.6890556021991713,0.6894353604439598,0.0022034238486503604
5.663345098495483,0.540199404175313,0.28121304512023926,0.015530100138602128,balanced,20,1,2,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.6956423316355405,0.6788700564971751,0.678168696436626,0.6791340813782161,0.6779093142729506,0.6819448960441017,0.0068632450460997035,5,0.8371737530430844,0.8345356304280178,0.8339936608557845,0.836756634414078,0.8373157092018302,0.8359550775885589,0.0014029231936359041
5.4129369258880615,0.6437057188814619,0.256836986541748,0.03717107356813261,balanced,20,1,10,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.6870650613056445,0.6755860238832375,0.6748371425416805,0.6778761061946903,0.671674286958415,0.6774077241767336,0.005220772478750299,12,0.8057542038269321,0.8046542479686032,0.8044501023966347,0.805849889624724,0.8056963420008815,0.8052809571635551,0.0006005456138548394
4.933084011077881,0.23195574016306267,0.23736414909362794,0.01196331141346713,balanced,20,1,30,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 30}",0.6911074740861974,0.68119115393037,0.6826243063866826,0.6756401838476691,0.676979267375658,0.6815084771253155,0.0054486166786526105,6,0.7693647596755756,0.7707535819752817,0.7721377885321226,0.7710580799825651,0.771567271445231,0.7709762963221551,0.0009329154689029055
5.311062335968018,0.38465330735574343,0.24767770767211914,0.027474027061828048,balanced,20,5,2,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2}",0.6884810966172894,0.6809622292369653,0.6746437506798652,0.6720986566835498,0.6783854166666666,0.6789142299768672,0.005669001932346373,8,0.789971409720695,0.7860672205027963,0.7887393302692055,0.7888159520997555,0.7879931108012794,0.7883174046787463,0.0012907981064697364
4.988676929473877,0.5651919809726832,0.24104952812194824,0.02679153044290998,balanced,20,5,10,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10}",0.6884810966172894,0.6809622292369653,0.6746437506798652,0.6720986566835498,0.6783854166666666,0.6789142299768672,0.005669001932346373,8,0.789971409720695,0.7860672205027963,0.7887393302692055,0.7888159520997555,0.7879931108012794,0.7883174046787463,0.0012907981064697364
5.339459085464478,0.49042575297921986,0.23345961570739746,0.02570782994032849,balanced,20,5,30,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 30}",0.6915725456125109,0.6864479930945188,0.684981684981685,0.6744058701128025,0.6823529411764706,0.6839522069955976,0.005640009447720257,2,0.7602702702702703,0.7608660439501107,0.7634487044392207,0.7638464893153074,0.7611739364566505,0.7619210888863119,0.00144480689111641
5.239323711395263,0.25642135867377275,0.23634443283081055,0.027386974602780438,balanced,20,10,2,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 10, 'model__min_samples_split': 2}",0.691946235384111,0.6845012455323297,0.6859404199186545,0.6756815703380589,0.6787865748709122,0.6833712092088133,0.005684334924086545,3,0.7620754255925715,0.7630447793677567,0.7665096922571459,0.7633147366988706,0.7635625338386572,0.7637014335510004,0.0014919947146973375
4.59010534286499,0.12618577545686932,0.1817775249481201,0.03061168664069811,balanced,20,10,10,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 10, 'model__min_samples_split': 10}",0.691946235384111,0.6845012455323297,0.6859404199186545,0.6756815703380589,0.6787865748709122,0.6833712092088133,0.005684334924086545,3,0.7620754255925715,0.7630447793677567,0.7665096922571459,0.7633147366988706,0.7635625338386572,0.7637014335510004,0.0014919947146973375
3.853734254837036,0.30153308189554767,0.10354585647583008,0.004129263987070531,balanced,20,10,30,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 10, 'model__min_samples_split': 30}",0.6913687881429816,0.6864771748492678,0.6863532732602323,0.6788169813379897,0.6784799316823228,0.6842992298545589,0.004957024775419026,1,0.7542340782425193,0.7544715447154472,0.7574880272734652,0.7566244082920724,0.7552943071100733,0.7556224731267156,0.001252528310804943
